iso2,pais,year,forest_area_km2,forest_area_pct_land,ghg_total_incl_lulucf_mt_co2e,co2_excl_lulucf_mt_co2e,gdp_per_capita_const2015_usd,gdp_per_capita_ppp_const2021_intl,population_total,internet_users_pct_pop,mobile_subscriptions_per100,agriculture_va_pct_gdp,manufacturing_va_pct_gdp,services_va_pct_gdp,child_employment_pct_7to14,renewable_energy_pct_final_energy,renewable_electricity_output_pct,rd_expenditure_pct_gdp,account_ownership_pct_adults,domestic_credit_private_pct_gdp,wgi_voice_accountability_est,wgi_government_effectiveness_est,wgi_rule_of_law_est,wgi_control_corruption_est,wgi_regulatory_quality_est,wgi_political_stability_est,tax_revenue_pct_gdp,natural_resources_rents_pct_gdp,vulnerable_employment_pct_total,stock_market_cap_pct_gdp,trade_pct_gdp,fdi_inflows_pct_gdp,co2_emissions_kt
CR,Costa Rica,2021,30512.4,59.7579318448884,12.3545,8.0531,13146.6927918465,23852.9253020002,5059988.0,82.74901607,140.788061157457,4.36671325937127,13.733396136347,67.0794161390985,,34.2,99.3668053701814,0.27385,68.4896897601052,56.589569581111,1.126743,0.2714874,0.6104539,0.590956,0.5605961,1.0171458,14.0405858577837,0.763407374189705,25.4165880205252,3.14199075969613,70.7816423027085,5.53072986406838,
CR,Costa Rica,2022,30676.1,60.0785350567959,12.6117,8.1977,13686.1614090822,24831.7193480342,5081765.0,82.59801121,136.518375013406,4.14007362090085,14.0800611616654,67.2830902367432,,,,0.33789,,52.6621990605343,1.1110038,0.1212348,0.6675589,0.5669805,0.5923863,1.1460641,14.3541941210358,,24.8774870081078,3.22348803495399,82.2275325353143,5.4175310653788,
CR,Costa Rica,2023,30839.8,60.3991382687035,13.6534,8.0978,14318.8389652137,25979.6286150717,5105525.0,85.39514799,133.527658761832,3.80047657288839,13.6187875235229,67.9930784438128,,,,0.33738,,51.1196932765603,1.0983992,0.3340948,0.6431263,0.6775627,0.5745299,1.1842629,13.9115296591889,,23.7673101793058,,72.4719990801769,5.4191807109794,
CU,Cuba,2000,24350.0,22.6722532588454,28.5786,28.9959,4112.26168350671,,11109109.0,0.541182548811058,0.0588346014068275,6.60125501383918,16.4228179575599,66.5693889168799,,34.4,6.87333688131985,0.47865,,,-1.5049134,-0.4808917,-1.1156078,-0.198305099999999,-1.24795409999999,0.3752008,,1.9061358593501,9.43603939389983,,31.0759878817225,,
CU,Cuba,2001,24847.0,23.135009310987,26.4247,27.8233,4229.90309433356,,11144132.0,1.07975172188907,0.0769822180857154,6.37956720450471,16.0694896851249,67.4860490366891,,34.0,6.57101771357605,0.5653,,,,,,,,,,1.17627917876909,10.4119549736886,,29.3610963815873,,
CU,Cuba,2002,25344.0,23.8217877620077,24.8206,26.5653,4277.39565642359,,11177418.0,3.77058503769014,0.159705935664212,5.94572870305592,15.3555320700793,69.4032538961909,,34.8,6.6577489012039,0.56445,,,-1.520452,-0.804966,-1.2185891,-0.121231399999999,-1.3912185,0.3966228,,1.36767488938968,10.4410248365855,,24.7293133475239,,
CU,Cuba,2003,25841.0,24.2866541353383,23.3527,25.7977,4426.96599591833,,11209383.0,5.2412690536929,0.315414327443357,5.74521185921362,14.234064599512,70.7182489721792,,33.6,5.36495888678052,0.58243,,,-1.52702689999999,-0.809981699999999,-1.2204636,-0.122125199999999,-1.5224175,0.2949967,,1.92021874871511,11.2760042430888,,26.5871335777077,,
CU,Cuba,2004,26338.0,24.7514331359835,22.0237,25.3168,4670.18802138025,,11238756.0,8.40798475900703,0.674425176594278,5.4744391801691,13.7761432348245,71.4519802109782,,33.8,5.60701036203147,0.60231,,,-1.6879273,-0.580456,-1.1353475,-0.208243899999999,-1.65343519999999,0.2992426,,2.70599089783315,11.5007795422568,,31.3114153338743,,
CU,Cuba,2005,26835.0,25.2113866967306,21.6688,26.2056,5182.35283601732,,11262554.0,9.73806220781346,1.20340377502297,4.36365221842694,13.8895259941213,72.9508509202811,,26.3,3.17624820753487,0.5492,,,-1.6912789,-0.898972799999999,-1.2164285,-0.1442033,-1.4526301,0.4196157,,2.637736541097,11.2359419548723,,39.3613744331974,,
CU,Cuba,2006,27332.0,25.68072911773,22.7055,26.7903,5799.41163668615,,11278550.0,11.1596013147617,1.35403043830989,3.40501452330934,13.4219267843194,73.2716124286159,,22.0,3.03539984212763,0.44139,,,-1.58201519999999,-0.4655686,-0.8728691,0.4536368,-1.4641993,0.4911177,,3.74613117909438,10.1685794272976,,37.1880142882062,,
CU,Cuba,2007,27829.0,26.1452461480646,22.5214,27.6113,6215.76603727772,,11287272.0,11.69,1.75642086059413,3.90810167923978,14.5102970962683,72.4383530788906,,18.6,3.03274502014642,0.43615,,,-1.5387505,-0.464055,-0.778867299999999,0.4523843,-1.4627264,0.4217554,,6.72039794760689,9.59554726280699,,37.9676096642032,,
CU,Cuba,2008,28326.0,26.6121758737317,21.9198,26.6685,6469.08507847668,,11291762.0,12.94,2.93785859106843,3.81703869500364,14.6622965054608,72.3230981000324,,18.7,3.96107936867115,0.50061,,,-1.5412803,-0.4304076,-0.856016,0.530215,-1.42371159999999,0.4445079,,3.18662044497083,9.79229088401852,,44.917220748508,,
CU,Cuba,2009,28823.0,27.0791055993987,21.3156,26.9425,6561.25305093006,,11294719.0,14.33,5.49952592888765,3.93041237113402,14.9806701030928,72.4532860824742,,19.0,3.88695848375451,0.61485,,,-1.5419817,-0.4262852,-0.8558167,0.5302033,-1.452883,0.4583653,,1.7631346184052,9.36291840346313,,32.9139819587629,,
CU,Cuba,2010,29320.0,27.5460353250658,21.1943,28.1815,6716.49048497058,,11297409.0,15.9,8.87827465571973,3.61428926750404,15.6308294988186,72.469220246238,,15.6,3.23659251595103,0.60767,,,-1.5192541,-0.595966099999999,-0.9527566,0.4889156,-1.6241742,0.4544143,,2.69060313010367,9.47516549760378,,40.2919413008332,,
CU,Cuba,2011,29824.0,27.9086306766608,21.3218,27.7479,6902.16397571139,,11301571.0,16.0172907996413,11.6367981053254,3.60487027105378,15.3399043339614,73.0062327873605,,19.2,3.22708333333333,0.27192,,,-1.50057899999999,-0.5964777,-0.9101838,0.4883787,-1.6239119,0.2361692,,2.92694825350704,14.8255467500509,,46.9604290476881,,
CU,Cuba,2012,30328.0,28.4372099128918,21.8025,28.8886,7109.24834185635,,11303175.0,21.20000076,14.8776339391366,3.85009775638835,16.1031432438714,71.6574834907918,,19.4,3.71369654873019,0.40716,,,-1.49915399999999,-0.4747673,-0.8796389,0.4572964,-1.38237189999999,0.2398598,,2.18752036209115,16.3596336890655,,45.8662036340766,,
CU,Cuba,2013,30832.0,29.5835732105162,20.8367,29.0223,7307.82004410741,,11298167.0,27.93,17.663909552762,3.92492352361694,15.7333955514077,71.7698449732981,,18.2,4.43793103448276,0.47467,,,-1.46986589999999,-0.4746378,-0.8771996,0.3160506,-1.3468561,0.3041157,,1.71188160483376,17.2283529136258,,44.3238969253902,,
CU,Cuba,2014,31336.0,30.1249759661604,18.0643,26.9056,7392.48324633027,,11285775.0,29.0701843656523,22.4242641732624,3.93770588957314,15.0875135296648,72.8847539119794,,23.2,4.02024166064236,0.41596,,,-1.4282708,-0.0016531,-0.8454438,0.2926138,-1.0973937,0.5757986,,1.66734771791981,18.3683679723168,,39.2741528539069,,
CU,Cuba,2015,31840.0,30.5859750240154,19.9102,29.4411,7727.91997207998,,11275065.0,37.3050974155373,29.5816121680895,3.83575415916853,14.9087370083367,72.7584790113482,,21.1,3.95529376971609,0.42854,,,-1.39812809999999,-0.00261849999999999,-0.880566699999999,0.2903657,-0.9848517,0.5847166,,0.693800859230045,19.4088398321664,,31.6138124793419,,
CU,Cuba,2016,32410.0,31.1514801999231,17.4271,27.3043,7774.0698462623,,11265612.0,42.9786751910106,35.3988758000897,3.9383388809409,13.85020630952,72.0484914241036,,19.2,3.96886303646495,0.34223,,,-1.41036119999999,-0.0350921,-0.8469491,0.00530579999999999,-1.1406888,0.6142617,,0.469100172114536,20.3468481512906,,27.2691132420785,,
CU,Cuba,2017,32420.0,31.233140655106,15.6853,26.5091,7927.27769431767,,11247829.0,57.1484043170788,41.0193113711099,3.80018101210528,13.5004773230757,70.8170778538412,,22.0,3.84293219184746,0.43066,,,-1.4159595,-0.0638778,-0.874022899999999,0.0402953,-1.14007709999999,0.5729674,,0.66367803344131,21.3144886466382,,26.2224363787618,,
CU,Cuba,2018,32420.0,31.233140655106,15.3175,26.7819,8120.43123558256,,11227118.0,62.6789236230601,47.8601543156489,3.78237294808932,12.8129080205299,70.2144147452237,,24.0,3.64625425925037,0.53691,,,-1.2856792,-0.211616,-0.8329432,-0.0111422,-1.2250246,0.5676311,,1.10185419907902,21.2662835521349,,27.0835484486147,,
CU,Cuba,2019,32420.0,31.233140655106,11.7035,22.292,8124.75282059108,,11202846.0,67.9708086565152,53.9383385257639,3.56732632295441,12.4792608549362,70.4057717669171,,23.1,4.18362528920157,0.55308,,,-1.1895935,-0.1082032,-0.7580682,-0.1433557,-1.2243427,0.6592457,,0.920750895009186,21.3959678962647,,22.8208911354416,,
CU,Cuba,2020,32420.0,31.233140655106,6.2428,18.4817,7252.28811179844,,11176354.0,71.11907507,59.6058696780721,2.7619420225054,11.1968104925851,73.5095759743647,,24.5,4.52800156242371,0.51838,,,-1.1899555,-0.1099187,-0.5749692,-0.1430736,-1.2255038,0.6687382,,0.565351678337536,21.0584273271116,,15.6829868097474,,
CU,Cuba,2021,32420.0,31.233140655106,9.0435,21.7552,7379.04275283674,,11122168.0,67.64354869,63.8661095570576,0.882032508097678,10.5350520342322,74.9617584158997,,20.9,4.77073999691024,0.32282,,,-1.2291961,-0.0976359,-0.6486658,-0.2211207,-1.1730802,0.4994388,,,20.512754835402,,80.0237703083904,,
CU,Cuba,2022,32420.0,31.233140655106,7.2309,19.7637,7552.33152218842,,11059820.0,67.88410187,68.7180442358013,0.800672255103121,10.7402861822829,74.5950436981612,,,,0.36032,,,-1.2297456,0.0198019,-0.4977926,-0.2238752,-1.1673033,0.4974928,,,20.2362786108614,,93.8607755890525,,
CU,Cuba,2023,32420.0,31.233140655106,7.3338,20.0277,7433.42885399674,,11019931.0,69.55580139,69.5767786567811,1.40578740133741,11.0840976103906,73.2022454972474,,,,0.39213,,,-1.2493934,-0.00189249999999999,-0.5659906,-0.1628482,-1.2309526,0.4305507,,,19.4115163087813,,120.533878427187,,
EC,Ecuador,2000,137305.0,55.2846674182638,85.3004,22.0624,3953.39879728357,9183.05155276919,12689206.0,1.46218853556457,3.80018261189865,12.401175424691,23.9393098444242,46.9393808627558,,19.4,71.7228609121749,,,,-0.349825599999999,-1.0664178,-0.8265146,-0.7563515,-0.7136521,-0.7547319,,16.7324376195742,46.2071111504194,4.25896934432397,65.4042953826391,-0.133637950998727,
EC,Ecuador,2001,136602.69,55.0018883878241,88.8031,24.3171,4049.0001889951,9405.11680690106,12910740.0,2.67044367376705,6.6545527212228,10.4701484905882,20.4272571669847,52.6943573230574,,17.1,63.9878733031674,0.05448,,,,,,,,,,9.40733648144871,46.2254292963344,,56.128486744205,2.32873824691471,
EC,Ecuador,2002,135900.38,54.7191093573844,88.5564,24.2976,4174.89793579965,9697.55517665978,13138472.0,4.26079691519764,11.8800801189058,9.43400389965372,18.8763207423972,54.0499206093605,,17.1,63.2875767516191,0.0584,,19.0719396318142,-0.1439229,-1.0787578,-0.7765755,-0.8039929,-0.8296019,-0.851597899999999,,8.38814722027282,44.8914566839693,,54.7966439366136,2.8951552675912,
EC,Ecuador,2003,135198.07,54.4363303269448,90.1864,24.941,4220.21298466638,9802.81408202125,13372306.0,4.46022834472698,17.9337879345567,9.05012813090098,17.3160600116104,56.0993066799358,,16.6,62.1896760782955,0.06007,,18.0551202336506,-0.1090056,-1.0385274,-0.6931491,-0.6704346,-0.760929499999999,-1.072906,,8.74010782962713,43.553466726099,,52.3575426975979,2.81449236195545,
EC,Ecuador,2004,134495.76,54.1535512965051,93.4975,26.7658,4430.23717984188,10290.6634264766,13608701.0,4.83444263759525,26.0434408838874,7.96891951563388,15.9186999201902,55.5666641577838,12.0,16.7,58.932920044508,,,20.5413980220229,-0.1412869,-0.911566999999999,-0.6776494,-0.776023199999999,-0.7975237,-0.91787,,12.5726365426945,45.8390658599015,,56.0745467239942,2.37801066697343,
EC,Ecuador,2005,133793.45,53.8707722660654,93.9838,28.8656,4589.32849203452,10660.2046228939,13846163.0,5.994299889,45.1123679534901,7.72632554619423,14.7037965260626,54.4341944825683,,16.2,52.1151148910773,,,21.9843010481258,-0.1617977,-0.926586999999999,-0.780185799999999,-0.839729899999999,-0.8610709,-0.8556619,,16.8498380565704,43.821238031438,,61.9581507902572,1.22499487397379,
EC,Ecuador,2006,133091.14,53.5879932356257,95.9813,30.9772,4706.98056823816,10933.4897470283,14086131.0,7.199999809,60.2369096240834,7.71967865189029,14.0483715285816,52.4424149459359,14.3,14.2,48.1250909572005,0.13176,,22.3312165490477,-0.1342305,-0.902354,-1.00963999999999,-0.8151132,-0.9164806,-0.7680718,,18.3894115217757,43.527849257882,,65.8423556166562,0.594056305145447,
EC,Ecuador,2007,132388.83,53.305214205186,95.0187,31.6539,4715.30359842555,10952.8226853948,14328773.0,10.80000019,69.3707479349418,7.64839421670263,14.1174583702993,51.9074780749157,,15.9,53.3967237699717,0.13501,,23.3804598593846,-0.0516943999999999,-0.83636,-0.9510888,-0.7886171,-0.944539799999999,-0.673285599999999,,16.9001920320212,43.3251010467954,,68.8505854462677,0.388921736574003,
EC,Ecuador,2008,131686.52,53.0224351747463,95.414,32.6692,4939.90215021789,11474.5257023541,14575202.0,18.8,80.1668409123935,7.3493757008365,13.6931926001675,50.1895274209096,,15.3,61.8214842280617,0.23011,,23.9648755618427,-0.1418374,-0.759748499999999,-1.1123748,-0.716222599999999,-1.1198786,-0.559667999999999,,18.9618727793611,42.7212946625026,,74.5902963648439,1.7294958127597,
EC,Ecuador,2009,130984.21,52.7396561443067,98.3559,35.3903,4909.33681705683,11403.5277978831,14825954.0,24.6,89.3147112152108,8.61225542007853,14.3067678633646,54.7057842337508,6.3,12.9,51.7116890227211,0.41055,,24.8896332211154,-0.133163199999999,-0.478312399999999,-1.1370281,-0.7037348,-1.2985597,-0.5221507,,9.26408283902812,44.3727266255032,,57.3473460627608,0.513570185696715,
EC,Ecuador,2010,130281.9,52.456877113867,101.1489,38.2529,5022.20374387205,11665.6978598204,15076695.0,29.03,98.0369371404011,8.33021025899583,13.4157104992039,53.5584229032423,,11.8,45.4915940543311,0.41127,,27.0843336858919,-0.1711153,-0.4838765,-1.0787288,-0.711728799999999,-1.2560471,-0.6609602,,11.7907315375663,43.9038963484365,,65.7773849135062,0.243419054034351,
EC,Ecuador,2011,129863.88,52.2885649863102,100.4775,38.3188,5359.45724615639,12449.0785549218,15326227.0,31.3668083587433,100.042332662827,7.90853917487421,12.8501503190767,51.5008663236349,3.2,13.2,55.7957278326327,0.34115,36.735500850728,27.5915486903939,-0.183273,-0.3010584,-1.0913867,-0.669629799999999,-1.1368099,-0.7429017,,16.5773760059007,45.8688301301088,,70.0356837525249,0.817966548837347,
EC,Ecuador,2012,129445.86,52.1202528587534,99.5696,38.661,5579.85624282158,12961.0267423765,15572194.0,35.1351464545516,105.680291422005,6.99944108995073,12.5996773832049,51.742214810209,,13.2,54.8734188296056,0.33308,,28.44437278344,-0.339713999999999,-0.292018799999999,-1.0775133,-0.6136706,-0.9981981,-0.660745199999999,,14.5265186334151,45.6248513660559,,67.0029290916898,0.646739602691481,
EC,Ecuador,2013,129027.84,51.9519407311966,102.0359,41.1583,5893.32172683036,13689.1520460125,15807128.0,40.279121941,105.181656022524,6.96320880489033,12.2611805401854,52.0189015811005,,11.8,48.9858997506663,0.37423,,28.5522332055412,-0.3577029,-0.1859129,-0.994210199999999,-0.584110999999999,-0.8297139,-0.2633528,14.1232339142175,12.8813253368088,44.9686893230082,,63.4333003342414,0.752903273859877,
EC,Ecuador,2014,128609.82,51.7836286036399,103.1527,43.4594,6055.04172761485,14064.7992246727,16035124.0,45.5903906666095,103.558519410265,7.40439967003185,13.1351000392395,52.8341973543552,,12.2,49.1798321402123,0.43839,46.2124251399842,29.208430980274,-0.317060499999999,-0.1076037,-1.0146122,-0.7552215,-0.760396899999999,-0.0167487,14.0206757250712,11.5903571785583,42.7447296073432,,61.4263766217565,0.751953401658059,
EC,Ecuador,2015,128191.8,51.6153164760831,100.4096,43.2759,5976.1596805651,13881.5700738105,16266225.0,48.9404337892669,79.5746462378333,8.02049629728797,14.2997317197965,57.6066295867738,5.562005,13.1,52.5586897880539,,,29.9362613682185,-0.4061724,-0.193812999999999,-1.0655454,-0.7228483,-0.9664965,-0.1822625,16.3890534868359,4.63202397853143,44.8841060781396,,47.8280397077826,1.36067004574537,
EC,Ecuador,2016,127549.1,51.3565388951522,98.15,42.0681,5849.13587933672,13586.5160772568,16505139.0,54.0629247288864,84.1088342242983,8.07212585894998,14.5926588381272,58.567451344755,,14.8,60.2130853439754,,,31.5046558000332,-0.3716661,-0.1531976,-0.965986399999999,-0.766105399999999,-0.8667598,-0.1672879,14.5417706457609,3.75806780861528,48.6177906465896,,40.5344917996647,0.78469808886928,
EC,Ecuador,2017,126906.4,51.0977613142213,92.7844,41.0581,6104.27253521751,14179.1537503305,16759519.0,55.79999924,87.421387212843,7.90222040951574,13.9316523803397,58.0552249529581,,17.0,73.6923982449256,,51.2460171775344,34.2208461040213,-0.326162599999999,-0.142592499999999,-0.8823998,-0.775722799999999,-0.937257,-0.1273984,13.6893043126773,4.98372023451617,49.6750648985681,,43.6177233172817,0.605279629548276,
EC,Ecuador,2018,126263.7,50.8389837332904,89.5915,42.2145,6063.0956178776,14083.5069982304,17049547.0,57.5,92.5117717203865,7.64505994805811,13.3663080349279,58.7476436434848,,16.3,72.5741152333732,,,38.3374947486699,-0.1611409,-0.213034,-0.7671005,-0.618424299999999,-0.8243339,-0.0672488,14.2925485653785,7.0964207852671,50.2721553528032,,48.0093476154836,1.29342873266166,
EC,Ecuador,2019,125621.0,50.5802061523595,90.0403,41.9254,5971.38938386723,13870.4895118068,17340021.0,59.2,91.4249181128443,7.78676459859086,12.6784857740305,59.4371120144712,,17.7,78.24132057357,,,42.6915820194147,-0.1418141,-0.195296299999999,-0.6485634,-0.5273627,-0.731576999999999,-0.209832,13.4008895884716,5.82070104913459,51.7228762159523,,48.0828494933307,0.915058228783613,
EC,Ecuador,2020,124978.3,50.3214285714286,84.2595,36.5986,5355.68934196443,12440.3263747814,17546065.0,70.7,88.2554920433727,8.38574905899645,12.9418127421121,61.3211703446141,,20.2,79.7156938044035,,,49.0557050652741,-0.1590886,-0.343507499999999,-0.5676359,-0.5183859,-0.7359599,-0.1513823,12.9414345922817,2.92430668533391,52.0343211366706,,43.9893109378389,1.16754746598289,
EC,Ecuador,2021,124335.6,50.0626509904977,93.0481,41.1607,5815.09477390949,13507.4445638375,17682454.0,69.1147995,94.950621672761,8.07999983280318,13.0100405607162,58.4590001216096,,18.9,80.9483764822748,,64.1767160592829,49.7533981232754,-0.0753616999999999,-0.1107469,-0.4314709,-0.6326965,-0.5551263,-0.1983083,12.73586840639,6.69943720189179,52.1511278170763,,53.261275610573,0.607511454080008,
EC,Ecuador,2022,123692.9,49.8038734095668,96.6516,44.1693,6107.49495006543,14186.6388544625,17823897.0,69.71811356,98.1309025742238,7.39303992355462,12.8847307909688,58.2031787469141,,,,,,52.3799487703168,-0.0898423,0.00162489999999999,-0.5794902,-0.655353,-0.4783493,-0.2336288,13.0891981784206,,50.972290649321,,61.880792818786,0.759467924339618,
EC,Ecuador,2023,123050.2,49.5450958286359,98.9949,46.7901,6174.81822806637,14343.0190134813,17980083.0,72.6943146,101.031752745524,7.99547363333803,13.2994712368456,58.6215899574019,,,,,,54.4947251674632,-0.1241577,-0.162533899999999,-0.858649799999999,-0.719996,-0.5994798,-0.3543579,,,48.6267465931014,,56.9977535649091,0.39702767894988,
SV,El Salvador,2000,6738.8,32.523166023166,12.3993,5.7988,2964.89346881406,7545.44796218991,5943366.0,1.17739726914477,12.5118998224239,7.17278477660919,19.5328682415251,58.5739401693572,,33.5,59.9668344684631,,,,-0.3754531,-0.962051999999999,-0.8667495,-0.7200272,-0.1212081,-0.0182977,10.6054956959982,0.497077305664038,38.2865693033068,,68.7100889044911,1.47137092746017,
SV,El Salvador,2001,6693.8,32.3059845559846,12.9719,6.0363,2978.59734844669,7580.32338410159,5968060.0,1.5,14.3728782887572,6.68649259791156,19.248347914147,58.4264243331685,,33.1,55.583734481885,,,45.9128728950283,,,,,,,13.3067008259599,0.485786941180763,38.7887876437926,,65.8907385362251,2.2707041485317,
SV,El Salvador,2002,6648.8,32.0888030888031,13.1339,6.0539,3016.06307728602,7675.67106195114,5986631.0,1.9,14.8467142872176,5.82298419820808,18.8801111114068,59.1072948422135,,34.0,52.7236494597839,,,45.5604582375641,-0.083174,-0.888799399999999,-0.7051921,-0.7260707,-0.0238134999999999,-0.0263441999999999,12.0994707415286,0.470738093792746,39.2920381041332,,65.9190907767708,3.71125187529755,
SV,El Salvador,2003,6603.8,31.8716216216216,13.5946,6.5795,3057.16467629097,7780.27177685599,5998599.0,2.5,19.1676423111463,5.48839713449193,18.0964928119847,59.225718403235,12.6609317489,33.9,58.6907775768535,,,47.4286524146364,-0.0619054,-0.8359755,-0.6786222,-0.5478229,0.0454783,-0.312913,12.6782970945656,0.464556781953447,37.5642014340618,,68.23698247861,1.06615183714648,
SV,El Salvador,2004,6558.8,31.6544401544402,14.0044,6.8293,3081.23629665234,7841.53237886842,6004671.0,3.2,30.519224117358,5.72792591262587,17.5575825237782,60.4952014311542,,33.3,56.0413149711239,,,48.1551897350887,-0.0537792,-0.4755758,-0.4679104,-0.3835688,0.4169353,-0.1469142,12.6544548602852,0.452387405870909,36.8247979600149,,69.7822641767691,2.64681242347754,
SV,El Salvador,2005,6513.8,31.4372586872587,14.2773,7.0326,3163.36118376833,8050.5345128919,6005578.0,4.199999809,40.1585492686965,6.17165600762008,16.6257313920261,60.5376922030208,,34.1,59.566659755339,,,49.9239191050969,-0.0607406,-0.5234141,-0.4984013,-0.4242744,0.4294159,-0.0697981,14.5108177983399,0.546622489459469,38.7306991213477,,69.7158116750578,3.47761600217717,
SV,El Salvador,2006,6468.8,31.2200772200772,14.768,7.3891,3302.34817354347,8404.24674903143,6002319.0,5.5,64.1687154581421,6.04616656739515,16.3505499100306,60.2821644398805,,34.8,59.1434129089301,,,50.2764169762417,0.0675239,-0.422825699999999,-0.6545692,-0.376432799999999,0.2227931,-0.209795999999999,15.6701077319907,1.10993470507458,36.5260765952962,,73.4555675070266,1.50707286112592,
SV,El Salvador,2007,6423.8,31.0028957528958,15.0196,7.7786,3359.1623024135,8548.83476118605,6009824.0,6.11,102.122474801259,6.99310770496862,16.2263141652093,59.4189898158626,7.1,28.2,57.8833448038541,0.1056,,51.5342970603847,0.0332669,-0.4204939,-0.689320199999999,-0.4139309,0.2663139,-0.00960999999999999,16.744896909489,1.02476871768865,37.1484872463127,,77.6210560347995,9.11434743633077,
SV,El Salvador,2008,6378.8,30.7857142857143,14.508,7.0905,3420.44927357444,8704.80584632591,6029297.0,10.08,115.282146492369,7.09010840673402,16.864116031176,58.7199343521865,,31.5,64.1826407506702,0.13399,,51.0548677298855,0.0481141,-0.4518894,-0.6714141,-0.410105999999999,0.3961521,0.056355,17.0602032925092,1.1698028573412,37.4422270229547,,80.6659739399085,5.0206011155903,
SV,El Salvador,2009,6333.8,30.5685328185328,14.2307,6.8985,3337.81150878211,8494.49847423621,6048279.0,12.11,125.097486408944,6.66859073198944,16.1789085322828,60.9827390887884,7.4,32.2,58.0031077348066,0.0909,,54.5525792579328,0.0191931,-0.3350992,-0.6923528,-0.2532086,0.5413163,-0.1546506,14.9770305233268,0.715439137322185,37.9118651741787,,66.0711911744487,2.09486399547314,
SV,El Salvador,2010,6288.8,30.3513513513514,13.8876,6.7247,3398.49346060363,8648.92982717672,6068249.0,15.9,126.895517965726,6.98170850697531,16.1409524759431,59.5027515297118,,32.6,66.6798128342246,0.07806,,52.3104277458922,0.032629,-0.207951499999999,-0.7999777,-0.2559994,0.4860596,0.0373531,15.8120807115382,1.02874215933074,37.6719454250784,,73.5372876725398,-0.613406192808089,
SV,El Salvador,2011,6243.8,30.1341698841699,11.3323,7.0233,3514.069144355,8943.06191543327,6090127.0,18.89999962,136.551339569766,7.33019190703113,16.246774516387,57.8388249133051,7.442466,29.5,64.5640309058031,0.0355,13.7646151544156,49.9977176790519,-0.0157832,-0.2858874,-0.6816525,-0.168123,0.4552317,0.0229262,15.3440335085472,0.832361782908174,37.9353765092752,,79.2766437025052,0.603930846788838,
SV,El Salvador,2012,6198.8,29.9169884169884,11.5968,6.9977,3601.44222914588,9165.42034804478,6113975.0,20.3213877242007,141.462796298644,6.5143562539307,16.1734112965634,58.3439749557541,7.0,30.3,61.2283148949816,0.03397,,49.2960792034564,-0.116027499999999,-0.2629505,-0.8105369,-0.412827599999999,0.2304693,0.1962335,16.1824358287957,0.771015636279707,37.5444353072407,,77.6485716222883,2.01123945886672,
SV,El Salvador,2013,6153.8,29.699806949807,10.7851,6.635,3665.1547327058,9327.56424468351,6138839.0,23.1093,146.475563213174,5.61330655869503,15.9772924874585,59.546422711878,7.800059,27.5,61.3246173469388,0.06387,,51.504185703808,-0.0962094999999999,-0.2285247,-0.681355199999999,-0.3454095,0.2347388,-0.1174817,17.0547352184716,0.938918673106463,37.6423762611436,,80.4511944908271,1.11490857279595,
SV,El Salvador,2014,6108.8,29.4826254826255,11.271,6.8145,3713.94992016222,9451.744607867,6162955.0,24.7617121459061,149.171006440904,5.86687215376832,16.0762379572505,59.4191153461598,,24.0,60.2105179536066,0.09377,36.719711799553,53.2701980017235,0.0477758,-0.1173206,-0.6097108,-0.4848632,0.1904279,-0.1004167,16.7087952019765,1.0550593254644,35.3900603003827,,78.1044257477935,2.2408951362935,
SV,El Salvador,2015,6063.8,29.265444015444,11.7674,7.2649,3790.34089108162,9646.15432339854,6183676.0,26.8026049600572,150.947947466847,5.52976674016479,16.3874932588795,60.0130385216637,,21.0,58.6570391153656,0.14348,,54.0918954267897,-0.0514586999999999,-0.3051905,-0.7675683,-0.523622599999999,0.1043314,-0.1411131,16.7526849094045,0.850742982932215,36.0008841199992,,76.5602707370519,2.10997804482034,
SV,El Salvador,2016,6018.8,29.0482625482625,11.7256,7.3283,3875.84691357954,9863.76121214453,6200800.0,28.99710083,155.419607147465,5.73215390739613,16.2856846412139,60.3324813787362,,20.7,58.8661624465636,0.14493,,55.0597980078069,-0.0424607,-0.324718499999999,-0.7459281,-0.5627985,-0.0119876,-0.2511021,17.3547756189279,1.0221138126124,35.9847365975662,,72.8190933731491,1.98198031581358,
SV,El Salvador,2017,5973.8,28.8310810810811,11.0774,6.6321,3954.84014277572,10064.7934942601,6213533.0,33.8207289048526,152.538724748062,5.39300914080881,16.0846288450506,60.1160806255127,,25.0,74.8524797114518,0.18078,30.3529470953301,56.0486779897987,-0.0652348,-0.3512048,-0.8610369,-0.5282498,-0.063322,-0.3360373,17.7537510645061,0.88816041131789,36.3573999140128,,74.3046511916519,2.01688451540263,
SV,El Salvador,2018,5928.8,28.6138996138996,11.3958,7.1022,4046.16291720583,10297.203612692,6219807.0,43.79999924,151.668612868534,5.13276852985202,15.6878426338878,60.111372226503,,23.2,78.3957021118933,0.16531,,57.2770156356153,-0.129725199999999,-0.3651057,-0.831723099999999,-0.579658,-0.0241538,-0.420064599999999,18.128923536318,0.663649690465912,34.309632917246,,75.6336168879956,1.58620478716365,
