codigo_provincia,provincia,codigo_canton,canton,anio,vab,participacion_provincial
11,LOJA,1112,Sozoranga,2023,9.37701,0.5001921793166514
11,LOJA,1112,Sozoranga,2024,11.225240000000001,0.6321010387712297
11,LOJA,1113,Zapotillo,2007,10.408994644387736,1.2845340762699742
11,LOJA,1113,Zapotillo,2008,13.051515377042517,1.3590469432883705
11,LOJA,1113,Zapotillo,2009,14.159777429157154,1.3507764431037133
11,LOJA,1113,Zapotillo,2010,12.40301880134275,1.1810610897100438
11,LOJA,1113,Zapotillo,2011,15.166623814433661,1.2469719592252542
11,LOJA,1113,Zapotillo,2012,16.45872018995492,1.2945485215180927
11,LOJA,1113,Zapotillo,2013,18.541034797489854,1.3165683163423707
11,LOJA,1113,Zapotillo,2014,16.211744269498247,1.1619007082739308
11,LOJA,1113,Zapotillo,2015,18.941125588719174,1.2196174161835505
11,LOJA,1113,Zapotillo,2016,18.86659364588002,1.2205107782144957
11,LOJA,1113,Zapotillo,2017,20.10436042749657,1.311514272451217
11,LOJA,1113,Zapotillo,2018,22.309649999999994,1.4611653584992697
11,LOJA,1113,Zapotillo,2019,27.234309999999997,1.6788498299544332
11,LOJA,1113,Zapotillo,2020,24.96984,1.7745581986258308
11,LOJA,1113,Zapotillo,2021,22.72491,1.558217637986821
11,LOJA,1113,Zapotillo,2022,26.1015,1.4675498837643592
11,LOJA,1113,Zapotillo,2023,29.842579999999998,1.5918747155683435
11,LOJA,1113,Zapotillo,2024,29.232149999999997,1.646082612088151
11,LOJA,1114,Pindal,2007,11.594766622180824,1.4308656447065586
11,LOJA,1114,Pindal,2008,13.18508832426155,1.3729558190303672
11,LOJA,1114,Pindal,2009,13.576866239556477,1.2951694459405507
11,LOJA,1114,Pindal,2010,10.482236867960054,0.9981571661030961
11,LOJA,1114,Pindal,2011,11.249348690289597,0.9249007918946841
11,LOJA,1114,Pindal,2012,11.912701251297248,0.936984748155915
11,LOJA,1114,Pindal,2013,12.82486080916863,0.9106722244617285
11,LOJA,1114,Pindal,2014,12.100432382397583,0.8672417182141807
11,LOJA,1114,Pindal,2015,13.88992346646717,0.8943709543454587
11,LOJA,1114,Pindal,2016,15.952254227879127,1.0319773981137266
11,LOJA,1114,Pindal,2017,15.912489702786832,1.0380562679773173
11,LOJA,1114,Pindal,2018,42.435080000000006,2.7792757340946723
11,LOJA,1114,Pindal,2019,38.004059999999996,2.342747426631263
11,LOJA,1114,Pindal,2020,32.520860000000006,2.311194574709443
11,LOJA,1114,Pindal,2021,29.911880000000004,2.0510188599798735
11,LOJA,1114,Pindal,2022,31.727850000000004,1.7838899135909057
11,LOJA,1114,Pindal,2023,32.48018,1.7325706188643406
11,LOJA,1114,Pindal,2024,30.109349999999996,1.695478351618898
11,LOJA,1115,Quilanga,2007,6.5038861996763915,0.8026196320670469
11,LOJA,1115,Quilanga,2008,7.464573527291254,0.7772818360280909
11,LOJA,1115,Quilanga,2009,9.037404272109478,0.8621260368424439
11,LOJA,1115,Quilanga,2010,8.352947974900575,0.7953984425516919
11,LOJA,1115,Quilanga,2011,9.176035573544656,0.7544367947053796
11,LOJA,1115,Quilanga,2012,12.249839201186951,0.963502085442184
11,LOJA,1115,Quilanga,2013,11.22058451640433,0.7967552095387737
11,LOJA,1115,Quilanga,2014,9.152056907207163,0.6559307392144322
11,LOJA,1115,Quilanga,2015,9.275278220221038,0.5972343514826193
11,LOJA,1115,Quilanga,2016,8.491874854195933,0.5493532633040045
11,LOJA,1115,Quilanga,2017,8.576628371216323,0.5594990479267342
11,LOJA,1115,Quilanga,2018,5.8408500000000005,0.38254511765941923
11,LOJA,1115,Quilanga,2019,6.39634,0.3943002162100211
11,LOJA,1115,Quilanga,2020,6.32533,0.44952896015809174
11,LOJA,1115,Quilanga,2021,5.78189,0.39645670671081296
11,LOJA,1115,Quilanga,2022,7.01658,0.3945053412035066
11,LOJA,1115,Quilanga,2023,8.06343,0.43012267497499374
11,LOJA,1115,Quilanga,2024,7.668329999999999,0.43180897322824124
11,LOJA,1116,Olmedo,2007,7.590435674850593,0.9367065323006876
11,LOJA,1116,Olmedo,2008,9.525675900347172,0.9919032649568129
11,LOJA,1116,Olmedo,2009,11.498399548305596,1.0968934590216994
11,LOJA,1116,Olmedo,2010,9.350439818486608,0.8903832863733477
11,LOJA,1116,Olmedo,2011,9.382386588527595,0.7714025962304704
11,LOJA,1116,Olmedo,2012,9.574679060733564,0.753089333741011
11,LOJA,1116,Olmedo,2013,9.171923935671009,0.6512831988882026
11,LOJA,1116,Olmedo,2014,9.66503431788431,0.6926959883379155
11,LOJA,1116,Olmedo,2015,9.158399467916716,0.5897085388679217
11,LOJA,1116,Olmedo,2016,9.587480950542522,0.6202298123179559
11,LOJA,1116,Olmedo,2017,9.512905988966464,0.6205774126468816
11,LOJA,1116,Olmedo,2018,4.72367,0.30937567236519836
11,LOJA,1116,Olmedo,2019,5.708729999999999,0.35191273029336045
11,LOJA,1116,Olmedo,2020,5.80511,0.41255793166575333
11,LOJA,1116,Olmedo,2021,5.350239999999999,0.36685902542463783
11,LOJA,1116,Olmedo,2022,5.72422,0.3218427445028684
11,LOJA,1116,Olmedo,2023,6.6322,0.3537774377614928
11,LOJA,1116,Olmedo,2024,5.54587,0.31229178065593244
12,LOS RÍOS,1201,Babahoyo,2007,273.73985634541873,21.24675765040127
