"COUNTRY.ID","COUNTRY","COUNTRY.Description","INDICATOR.ID","INDICATOR","INDICATOR.Description","FREQUENCY.ID","FREQUENCY","FREQUENCY.Description","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE","SCALE.Description"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2000","0.074","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2001","0.088","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2002","0.085","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2003","0.092","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2004","0.095","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2005","0.105","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2006","0.110","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2007","0.116","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2008","0.127","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2009","0.261","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2010","0.250","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2011","0.259","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2012","0.260","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2013","0.280","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2014","0.280","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2015","0.288","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2016","0.312","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2017","0.332","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2018","0.325","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2019","0.325","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","FDA_IX","Financial Institutions Access Index","Focuses on the accessibility of financial services offered by banking and non-banking financial institutions, measuring the ease with which individuals and businesses can access services like savings accounts, loans, and insurance products. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2020","0.326","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1980","0.065","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1981","0.067","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1982","0.071","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1983","0.077","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1984","0.082","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1985","0.076","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1986","0.059","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1987","0.066","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1988","0.065","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1989","0.062","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1990","0.057","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1991","0.051","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1992","0.061","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1993","0.064","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1994","0.070","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1995","0.081","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1996","0.074","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1997","0.071","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1998","0.074","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1999","0.075","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2000","0.076","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2001","0.079","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2002","0.081","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2003","0.089","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2004","0.088","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2005","0.085","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2006","0.088","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2007","0.089","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2008","0.086","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2009","0.084","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2010","0.081","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2011","0.091","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2012","0.097","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2013","0.100","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2014","0.100","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2015","0.103","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2016","0.102","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2017","0.102","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2018","0.109","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2019","0.111","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","FDD_IX","Financial Institutions Depth Index","Evaluates the size and liquidity of the financial institutions sector, including the ratio of bank assets to GDP and deposits to GDP, to provide a sense of the sector's development and depth. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","2020","0.118","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1980","0.014","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1981","0.013","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1982","0.013","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1983","0.013","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1984","0.013","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1985","0.011","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1986","0.015","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1987","0.016","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1988","0.017","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1989","0.017","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1990","0.017","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1991","0.015","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1992","0.014","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1993","0.012","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1994","0.012","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","FMA_IX","Financial Markets Access Index","Evaluates the accessibility of financial markets, including stock and bond markets, measuring the ease of market participation, the diversity of financial products available, and the inclusiveness of market infrastructure. A statistical measure that expresses the relative change in a variable over time.","A","Annual","To be used for data collected or disseminated every year.","1995","0.010","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
